source,target,stock,year
PA,BZ,88,2017
PA,BO,468,2017
PA,BR,2067,2017
PA,BG,75,2017
PA,CA,1866,2017
PA,CL,1872,2017
PA,CN,19273,2017
PA,HK,290,2017
PA,CO,57051,2017
PA,CR,8012,2017
PA,HR,105,2017
PA,CU,2917,2017
PA,CW,32,2017
PA,CZ,39,2017
PA,DK,151,2017
PA,DM,59,2017
PA,DO,8358,2017
PA,EC,2759,2017
PA,EG,75,2017
PA,SV,3330,2017
PA,FI,47,2017
PA,FR,1000,2017
PA,GE,59,2017
PA,DE,1099,2017
PA,GR,335,2017
PA,GD,27,2017
PA,GT,1658,2017
PA,GY,49,2017
PA,HT,559,2017
PA,HN,1553,2017
PA,HU,60,2017
PA,IN,4626,2017
PA,ID,139,2017
PA,IR,88,2017
PA,IE,94,2017
PA,IL,1150,2017
PA,IT,1360,2017
PA,JM,719,2017
PA,JP,384,2017
PA,JO,122,2017
PA,LB,543,2017
PA,LY,39,2017
PA,LT,47,2017
PA,MY,28,2017
PA,MX,4989,2017
PA,MA,81,2017
PA,MM,101,2017
PA,NL,497,2017
PA,NZ,51,2017
PA,NI,13335,2017
PA,NG,38,2017
PA,NO,79,2017
PA,PK,86,2017
PA,PY,125,2017
PA,PE,4429,2017
PA,PH,1653,2017
PA,PL,202,2017
PA,PT,262,2017
PA,PR,744,2017
PA,KR,415,2017
PA,RO,187,2017
PA,RU,1027,2017
PA,PM,47,2017
PA,SA,51,2017
PA,RS,27,2017
PA,SG,47,2017
PA,SK,37,2017
PA,ZA,47,2017
PA,ES,3822,2017
PA,PS,172,2017
PA,SE,218,2017
PA,CH,378,2017
PA,SY,273,2017
PA,TH,148,2017
PA,TT,122,2017
PA,TR,115,2017
PA,UA,518,2017
PA,GB,2082,2017
PA,US,14497,2017
PA,UY,786,2017
PA,VE,10204,2017
PA,VN,60,2017
PE,DZ,19,2017
PE,AO,15,2017
PE,AR,11639,2017
PE,AU,604,2017
PE,AT,201,2017
PE,BE,630,2017
PE,BO,5865,2017
PE,BR,4981,2017
PE,BG,69,2017
PE,CA,1253,2017
PE,CL,7362,2017
PE,CN,4188,2017
PE,CO,6086,2017
PE,CR,345,2017
PE,HR,93,2017
PE,CU,927,2017
PE,CZ,92,2017
PE,KP,89,2017
PE,DK,249,2017
PE,DO,185,2017
PE,EC,4090,2017
PE,EG,20,2017
PE,SV,110,2017
PE,EE,17,2017
PE,FI,72,2017
PE,FR,2367,2017
PE,GF,34,2017
PE,DE,2999,2017
PE,GR,60,2017
PE,GT,167,2017
PE,HT,50,2017
PE,HN,169,2017
PE,HU,65,2017
PE,IS,15,2017
PE,IN,211,2017
PE,ID,44,2017
PE,IR,59,2017
PE,IQ,19,2017
PE,IE,216,2017
PE,IL,519,2017
PE,IT,3429,2017
PE,JP,3437,2017
PE,JO,39,2017
PE,LB,71,2017
PE,LU,15,2017
PE,MY,45,2017
PE,MT,21,2017
PE,MX,1528,2017
PE,MA,38,2017
PE,NL,695,2017
PE,NZ,96,2017
PE,NI,165,2017
PE,NO,107,2017
PE,PK,73,2017
PE,PA,352,2017
PE,PY,558,2017
PE,PH,330,2017
PE,PL,202,2017
PE,PT,132,2017
PE,PR,140,2017
PE,KR,681,2017
PE,RO,187,2017
PE,RU,644,2017
PE,VC,22,2017
PE,SA,33,2017
PE,SI,29,2017
PE,ZA,118,2017
PE,ES,5202,2017
PE,SE,289,2017
PE,CH,799,2017
PE,TH,21,2017
PE,TR,53,2017
PE,UA,247,2017
PE,GB,1699,2017
PE,US,10100,2017
PE,UY,627,2017
PE,VE,3318,2017
PF,DZ,695,2017
PF,AU,71,2017
PF,CA,130,2017
PF,CN,627,2017
PF,FJ,30,2017
PF,FR,21355,2017
PF,DE,367,2017
PF,IN,38,2017
PF,ID,17,2017
PF,IT,151,2017
PF,JP,23,2017
PF,NC,2167,2017
PF,NZ,113,2017
PF,ES,81,2017
PF,CH,122,2017
PF,GB,85,2017
PF,US,427,2017
PF,VU,214,2017
PF,WF,33,2017
PG,AU,9662,2017
PG,CA,247,2017
PG,CN,92,2017
PG,FJ,88,2017
PG,IN,164,2017
PG,ID,14066,2017
PG,IE,44,2017
PG,JP,271,2017
PG,MY,83,2017
PG,NZ,1870,2017
PG,PH,1535,2017
PG,KR,67,2017
PG,RU,27,2017
PG,SG,53,2017
PG,SB,232,2017
PG,LK,83,2017
PG,TO,28,2017
PG,GB,1700,2017
PG,TZ,29,2017
PG,US,769,2017
PG,VU,104,2017
PH,AF,1258,2017
PH,AL,119,2017
PH,DZ,476,2017
PH,AO,78,2017
PH,AR,152,2017
PH,AM,139,2017
PH,AW,64,2017
PH,AU,4118,2017
PH,AT,518,2017
PH,BH,114,2017
PH,BD,162,2017
PH,BE,549,2017
PH,BO,36,2017
PH,BR,167,2017
PH,BN,84,2017
PH,CV,135,2017
PH,KH,40,2017
PH,CA,5740,2017
PH,CL,95,2017
PH,CN,37083,2017
PH,HK,264,2017
PH,CO,128,2017
PH,CG,545,2017
PH,CR,40,2017
PH,KP,5934,2017
PH,CD,33,2017
PH,DK,455,2017
PH,EC,473,2017
PH,EG,166,2017
PH,FI,115,2017
PH,FR,1241,2017
PH,DE,3905,2017
PH,GH,35,2017
PH,GR,157,2017
PH,GU,1039,2017
PH,GT,35,2017
PH,HU,251,2017
PH,IS,54,2017
PH,IN,10973,2017
PH,ID,3407,2017
PH,IR,604,2017
PH,IQ,73,2017
PH,IE,444,2017
PH,IL,633,2017
PH,IT,1785,2017
PH,JP,14181,2017
PH,JO,182,2017
PH,KE,54,2017
PH,KW,176,2017
PH,LA,296,2017
PH,LB,138,2017
PH,LY,49,2017
PH,MY,817,2017
PH,MX,149,2017
PH,MM,434,2017
PH,NP,70,2017
PH,NL,498,2017
PH,NZ,395,2017
PH,NG,198,2017
PH,NO,673,2017
PH,OM,420,2017
PH,PK,514,2017
PH,PW,35,2017
PH,PG,61,2017
PH,PE,114,2017
PH,PL,113,2017
PH,PT,61,2017
PH,PR,52,2017
PH,QA,123,2017
PH,KR,7123,2017
PH,RO,36,2017
PH,RU,69,2017
PH,SA,756,2017
PH,SG,845,2017
PH,ZA,838,2017
PH,ES,1346,2017
PH,LK,177,2017
PH,SD,63,2017
PH,SR,128,2017
PH,SE,624,2017
PH,CH,1065,2017
PH,SY,63,2017
PH,TH,350,2017
PH,TL,145,2017
PH,TN,585,2017
PH,TR,906,2017
PH,AE,444,2017
PH,GB,4416,2017
PH,US,36683,2017
PH,VN,425,2017
PK,AF,1515738,2017
PK,CN,312,2017
PK,IN,1873650,2017
PK,ID,382,2017
PK,IR,2154,2017
PK,IQ,235,2017
PK,MM,2303,2017
PK,LK,541,2017
PL,AF,147,2017
PL,AL,130,2017
PL,DZ,610,2017
PL,AO,60,2017
PL,AR,285,2017
PL,AM,2205,2017
PL,AU,951,2017
PL,AT,3970,2017
PL,AZ,277,2017
PL,BD,104,2017
PL,BY,79534,2017
PL,BE,5467,2017
PL,BO,50,2017
PL,BA,3642,2017
PL,BR,273,2017
PL,BG,1812,2017
PL,KH,26,2017
PL,CM,38,2017
PL,CA,3091,2017
PL,CL,62,2017
PL,CN,1232,2017
PL,CO,128,2017
PL,CG,111,2017
PL,CR,37,2017
PL,HR,823,2017
PL,CU,235,2017
PL,CY,216,2017
PL,CZ,4727,2017
PL,DK,934,2017
PL,DO,20,2017
PL,EC,47,2017
PL,EG,473,2017
PL,ER,24,2017
PL,EE,209,2017
PL,ET,45,2017
PL,FI,261,2017
PL,FR,27361,2017
PL,GE,341,2017
PL,DE,79940,2017
PL,GH,37,2017
PL,GR,3246,2017
PL,GN,59,2017
PL,GY,26,2017
PL,HU,1406,2017
PL,IS,515,2017
PL,IN,897,2017
PL,ID,118,2017
PL,IR,241,2017
PL,IQ,445,2017
PL,IE,7952,2017
PL,IL,362,2017
PL,IT,10407,2017
PL,JP,534,2017
PL,JO,143,2017
PL,KZ,4822,2017
PL,KE,63,2017
PL,KW,201,2017
PL,KG,129,2017
PL,LV,1624,2017
PL,LB,401,2017
PL,LY,251,2017
PL,LT,52841,2017
PL,LU,241,2017
PL,MY,41,2017
PL,ML,31,2017
PL,MX,221,2017
PL,MC,24,2017
PL,MN,337,2017
PL,ME,62,2017
PL,MA,333,2017
PL,MZ,27,2017
PL,NP,58,2017
PL,NL,2713,2017
PL,NZ,111,2017
PL,NG,399,2017
PL,NO,1600,2017
PL,PK,223,2017
PL,PA,34,2017
PL,PE,117,2017
PL,PH,204,2017
PL,PT,143,2017
PL,QA,25,2017
PL,KR,123,2017
PL,MD,581,2017
PL,RO,2597,2017
PL,RU,39959,2017
PL,SA,183,2017
PL,SN,92,2017
PL,RS,1083,2017
PL,SK,1356,2017
PL,SI,160,2017
PL,ZA,399,2017
PL,ES,5049,2017
PL,LK,90,2017
PL,SD,118,2017
PL,SE,1369,2017
PL,CH,1063,2017
PL,SY,615,2017
PL,TJ,61,2017
PL,MK,276,2017
PL,TH,102,2017
PL,TN,428,2017
PL,TR,915,2017
PL,TM,56,2017
PL,UG,65,2017
PL,UA,209001,2017
PL,AE,129,2017
PL,GB,36186,2017
PL,TZ,71,2017
PL,US,14320,2017
PL,UY,98,2017
PL,UZ,519,2017
PL,VE,75,2017
PL,VN,2924,2017
PL,YE,119,2017
PL,ZM,42,2017
PL,ZW,107,2017
PM,CA,181,2017
PM,FR,725,2017
PM,US,63,2017
PR,AR,1150,2017
PR,BO,54,2017
PR,BR,92,2017
PR,CA,116,2017
PR,CL,769,2017
PR,CN,1060,2017
PR,CO,3693,2017
PR,CR,667,2017
PR,CU,12988,2017
PR,DM,1160,2017
PR,DO,56446,2017
PR,EC,829,2017
PR,EG,34,2017
PR,SV,824,2017
PR,FR,139,2017
PR,DE,491,2017
PR,GT,371,2017
PR,GY,48,2017
PR,HT,156,2017
PR,HN,397,2017
PR,IN,47,2017
PR,IL,43,2017
PR,IT,187,2017
PR,JM,41,2017
PR,JP,80,2017
PR,JO,87,2017
PR,LB,17,2017
PR,MX,2580,2017
PR,NL,26,2017
PR,NI,228,2017
PR,PA,898,2017
PR,PE,668,2017
PR,PH,136,2017
PR,PL,17,2017
PR,PT,34,2017
PR,KR,111,2017
PR,ES,1770,2017
PR,TH,17,2017
PR,TT,169,2017
PR,TR,20,2017
PR,GB,168,2017
PR,US,161025,2017
PR,VI,422,2017
PR,VE,2244,2017
PR,VN,62,2017
PS,BH,8495,2017
PS,EG,18323,2017
PS,IL,62458,2017
PS,JO,55322,2017
PS,KW,16992,2017
PS,LB,3288,2017
PS,OM,9269,2017
PS,QA,10040,2017
PS,SA,21626,2017
PS,SY,4639,2017
PS,TN,595,2017
PS,AE,10812,2017
PS,US,7771,2017
PS,YE,1456,2017
PT,AL,50,2017
PT,DZ,234,2017
PT,AD,378,2017
PT,AO,159028,2017
PT,AR,1343,2017
PT,AM,101,2017
PT,AU,1223,2017
PT,AT,512,2017
PT,AZ,66,2017
PT,BD,1496,2017
PT,BY,962,2017
PT,BE,3481,2017
PT,BJ,33,2017
PT,BO,216,2017
PT,BA,42,2017
PT,BR,136631,2017
PT,BG,5271,2017
PT,CV,60590,2017
PT,CM,74,2017
PT,CA,7404,2017
PT,CL,197,2017
PT,CN,10646,2017
PT,HK,134,2017
PT,MO,2030,2017
PT,CO,655,2017
PT,CG,482,2017
PT,CI,132,2017
PT,HR,82,2017
PT,CU,1649,2017
PT,CY,29,2017
PT,CZ,251,2017
PT,KP,74,2017
PT,CD,1848,2017
PT,DK,402,2017
PT,DO,67,2017
PT,EC,454,2017
PT,EG,427,2017
PT,SV,86,2017
PT,GQ,224,2017
PT,EE,130,2017
PT,ET,30,2017
PT,FI,339,2017
PT,FR,92406,2017
PT,GA,576,2017
PT,GM,116,2017
PT,GE,1089,2017
PT,DE,27383,2017
PT,GH,195,2017
PT,GR,189,2017
PT,GT,30,2017
PT,GN,4579,2017
PT,GW,28927,2017
PT,HU,405,2017
PT,IS,28,2017
PT,IN,7947,2017
PT,ID,251,2017
PT,IR,206,2017
PT,IQ,42,2017
PT,IE,1588,2017
PT,IL,345,2017
PT,IT,2774,2017
PT,JM,26,2017
PT,JP,314,2017
PT,JO,28,2017
PT,KZ,887,2017
PT,KE,102,2017
PT,LV,209,2017
PT,LB,74,2017
PT,LR,28,2017
PT,LY,28,2017
PT,LI,205,2017
PT,LT,370,2017
PT,LU,3995,2017
PT,MG,26,2017
PT,MW,465,2017
PT,MY,49,2017
PT,ML,115,2017
PT,MT,43,2017
PT,MR,40,2017
PT,MX,268,2017
PT,ME,78,2017
PT,MA,2002,2017
PT,MZ,71476,2017
PT,NP,539,2017
PT,NL,4030,2017
PT,NZ,44,2017
PT,NG,269,2017
PT,NO,336,2017
PT,PK,1969,2017
PT,PA,35,2017
PT,PY,53,2017
PT,PE,290,2017
PT,PH,482,2017
PT,PL,991,2017
PT,KR,131,2017
PT,MD,20076,2017
PT,RO,23167,2017
PT,RU,5774,2017
PT,ST,18233,2017
PT,SN,2114,2017
PT,RS,51,2017
PT,SL,53,2017
PT,SG,28,2017
PT,SK,93,2017
PT,SI,55,2017
PT,ZA,11224,2017
PT,ES,16124,2017
PT,LK,26,2017
PT,SZ,588,2017
PT,SE,817,2017
PT,CH,16470,2017
PT,SY,26,2017
PT,MK,276,2017
PT,TH,276,2017
PT,TL,1747,2017
PT,TG,75,2017
PT,TN,139,2017
PT,TR,301,2017
PT,UG,27,2017
PT,UA,47360,2017
PT,GB,18709,2017
PT,TZ,69,2017
PT,US,7080,2017
PT,UY,228,2017
PT,UZ,894,2017
PT,VE,24603,2017
PT,VN,53,2017
PT,ZW,1165,2017
PW,CN,477,2017
PW,GU,237,2017
PW,JP,141,2017
PW,FM,404,2017
PW,MP,243,2017
PW,PH,2949,2017
PW,KR,68,2017
PW,US,327,2017
PY,AR,58535,2017
PY,BO,1035,2017
PY,BR,75626,2017
PY,CA,2340,2017
PY,CL,2163,2017
PY,CN,800,2017
PY,FR,629,2017
PY,DE,1702,2017
PY,IT,898,2017
PY,JP,2034,2017
PY,MX,1646,2017
PY,PL,894,2017
PY,KR,2613,2017
PY,ES,905,2017
PY,GB,178,2017
PY,US,1616,2017
PY,UY,3000,2017
QA,AF,1602,2017
QA,BH,779,2017
QA,BD,163386,2017
QA,TD,522,2017
QA,EG,166840,2017
QA,ER,1891,2017
QA,ET,1700,2017
QA,FR,1082,2017
QA,IN,658488,2017
QA,ID,43909,2017
QA,JO,32861,2017
QA,KW,6623,2017
QA,LB,8439,2017
QA,MA,1465,2017
QA,NP,154340,2017
QA,NL,458,2017
QA,NG,4152,2017
QA,PK,135876,2017
QA,PH,151465,2017
QA,SA,914,2017
QA,SO,1267,2017
QA,SS,2073,2017
QA,LK,55825,2017
QA,PS,5706,2017
QA,SD,18954,2017
QA,SY,7290,2017
QA,TH,2336,2017
QA,TN,997,2017
QA,TR,5146,2017
QA,AE,9875,2017
QA,GB,3917,2017
QA,US,2325,2017
QA,YE,35574,2017
RE,KM,2248,2017
RE,FR,85340,2017
RE,MG,17019,2017
RE,MU,5136,2017
RE,YT,6606,2017
RO,AL,514,2017
RO,DZ,171,2017
RO,AM,42,2017
RO,AT,671,2017
RO,BD,131,2017
RO,BE,1453,2017
RO,BR,38,2017
RO,BG,13805,2017
RO,CM,47,2017
RO,CL,32,2017
RO,CN,4909,2017
RO,CU,55,2017
RO,CY,404,2017
RO,CZ,182,2017
RO,DK,346,2017
RO,DO,22,2017
RO,EG,138,2017
RO,FR,8536,2017
RO,GE,75,2017
RO,DE,8643,2017
RO,GH,75,2017
RO,GR,6138,2017
RO,GN,64,2017
RO,HU,8469,2017
RO,IN,102,2017
RO,IR,1663,2017
RO,IQ,1871,2017
RO,IE,866,2017
RO,IL,2423,2017
RO,IT,50893,2017
RO,JO,158,2017
RO,KZ,112,2017
RO,LB,327,2017
RO,LT,15,2017
RO,ML,75,2017
RO,MX,153,2017
RO,MA,170,2017
RO,NL,261,2017
RO,NG,224,2017
RO,NO,346,2017
RO,PK,381,2017
RO,PY,17,2017
RO,PL,224,2017
RO,PT,480,2017
RO,MD,151249,2017
RO,RU,6950,2017
RO,SN,21,2017
RO,RS,7628,2017
RO,ES,39492,2017
RO,PS,94,2017
RO,SE,251,2017
RO,CH,208,2017
RO,SY,9,2017
RO,TN,1400,2017
RO,TR,7992,2017
RO,UA,15698,2017
RO,GB,6870,2017
RO,US,3793,2017
RO,VE,40,2017
RO,VN,105,2017
RS,AL,463,2017
RS,DZ,52,2017
RS,AR,48,2017
RS,AM,156,2017
RS,AU,670,2017
RS,AT,6950,2017
RS,BY,133,2017
RS,BE,215,2017
RS,BA,333687,2017
RS,BR,84,2017
RS,BG,1126,2017
RS,CA,607,2017
RS,CN,1750,2017
RS,HR,281304,2017
RS,CU,28,2017
RS,CY,171,2017
RS,CZ,510,2017
RS,DK,181,2017
RS,EG,76,2017
RS,FI,33,2017
RS,FR,5351,2017
RS,GE,47,2017
RS,DE,15972,2017
RS,GH,28,2017
RS,GR,907,2017
RS,HU,1787,2017
RS,IN,292,2017
RS,ID,31,2017
RS,IR,64,2017
RS,IQ,174,2017
RS,IE,51,2017
RS,IL,108,2017
RS,IT,1909,2017
RS,JP,38,2017
RS,JO,98,2017
RS,KZ,96,2017
RS,KW,66,2017
RS,LB,44,2017
RS,LY,371,2017
RS,LT,27,2017
RS,LU,89,2017
RS,MT,52,2017
RS,MX,25,2017
RS,ME,70735,2017
RS,MA,32,2017
RS,NL,746,2017
RS,NZ,23,2017
RS,NO,137,2017
RS,PE,48,2017
RS,PH,42,2017
RS,PL,659,2017
RS,PT,38,2017
RS,KR,25,2017
RS,MD,228,2017
RS,RO,3582,2017
RS,RU,2923,2017
RS,SK,472,2017
RS,SI,10855,2017
RS,ZA,140,2017
RS,ES,156,2017
RS,PS,75,2017
RS,SE,1182,2017
RS,CH,2836,2017
RS,SY,122,2017
RS,MK,46416,2017
RS,TN,39,2017
RS,TR,385,2017
RS,TM,28,2017
RS,UA,1265,2017
RS,AE,23,2017
RS,GB,642,2017
RS,US,1277,2017
RS,UZ,79,2017
RS,VE,36,2017
RS,ZM,56,2017
RS,ZW,27,2017
RU,AF,5098,2017
RU,AL,234,2017
RU,DZ,778,2017
RU,AS,43,2017
RU,AO,511,2017
RU,AI,49,2017
RU,AR,252,2017
RU,AM,527659,2017
RU,AU,543,2017
RU,AT,2955,2017
RU,AZ,767881,2017
RU,BD,471,2017
RU,BY,764819,2017
RU,BE,471,2017
RU,BJ,94,2017
RU,BO,84,2017
RU,BA,515,2017
RU,BW,28,2017
RU,BR,433,2017
RU,BG,5845,2017
RU,BF,445,2017
RU,BI,131,2017
RU,CV,45,2017
RU,KH,114,2017
RU,CM,334,2017
RU,CA,558,2017
RU,CF,91,2017
RU,TD,152,2017
RU,CL,107,2017
RU,CN,56210,2017
RU,HK,60,2017
RU,CO,206,2017
RU,KM,88,2017
RU,CG,580,2017
RU,CR,32,2017
RU,CI,110,2017
RU,HR,321,2017
RU,CU,2228,2017
RU,CY,716,2017
RU,CZ,11264,2017
RU,KP,10631,2017
RU,DK,231,2017
RU,EC,241,2017
RU,EG,1060,2017
RU,GQ,104,2017
RU,EE,58792,2017
RU,ET,272,2017
RU,FI,2211,2017
RU,FR,2568,2017
RU,GE,450539,2017
RU,DE,142126,2017
RU,GH,316,2017
RU,GR,1953,2017
RU,GN,204,2017
RU,GW,131,2017
RU,HU,16852,2017
RU,IS,44,2017
RU,IN,5705,2017
RU,ID,163,2017
RU,IR,2013,2017
RU,IQ,986,2017
RU,IE,175,2017
RU,IL,3651,2017
RU,IT,1897,2017
RU,JP,1025,2017
RU,JO,816,2017
RU,KZ,2562079,2017
RU,KE,451,2017
RU,KW,85,2017
RU,KG,591767,2017
RU,LA,122,2017
RU,LV,89452,2017
RU,LB,968,2017
RU,LY,270,2017
RU,LT,71128,2017
RU,LU,36,2017
RU,MG,84,2017
RU,MW,29,2017
RU,MY,1557,2017
RU,MV,45,2017
RU,ML,73,2017
RU,MT,54,2017
RU,MU,64,2017
RU,MX,204,2017
RU,MC,45,2017
RU,MN,21158,2017
RU,ME,263,2017
RU,MA,1101,2017
RU,MZ,111,2017
RU,MM,626,2017
RU,NA,121,2017
RU,NP,175,2017
RU,NL,548,2017
RU,NZ,86,2017
RU,NI,60,2017
RU,NE,30,2017
RU,NG,796,2017
RU,MP,50,2017
RU,NO,701,2017
RU,OM,52,2017
RU,PK,728,2017
RU,PA,25,2017
RU,PY,36,2017
RU,PE,277,2017
RU,PH,147,2017
RU,PL,29227,2017
RU,PT,232,2017
RU,QA,26,2017
RU,KR,3723,2017
RU,MD,294522,2017
RU,RO,3913,2017
RU,RW,45,2017
RU,SM,46,2017
RU,SA,219,2017
RU,SN,73,2017
RU,SG,50,2017
RU,SK,1833,2017
RU,SI,350,2017
RU,SO,59,2017
RU,ZA,240,2017
RU,ES,1394,2017
RU,LK,588,2017
RU,PS,566,2017
RU,SD,258,2017
RU,SE,475,2017
RU,CH,580,2017
RU,SY,3267,2017
RU,TJ,466837,2017
RU,MK,255,2017
RU,TH,217,2017
RU,TN,335,2017
RU,TR,10244,2017
RU,TM,185795,2017
RU,TV,582,2017
RU,UG,82,2017
RU,UA,3272304,2017
RU,AE,355,2017
RU,GB,1742,2017
RU,TZ,217,2017
RU,US,4591,2017
RU,UY,121,2017
RU,UZ,1147613,2017
RU,VE,98,2017
RU,VN,13680,2017
RU,EH,31,2017
RU,YE,648,2017
RU,ZM,471,2017
RU,ZW,73,2017
RW,BI,64729,2017
RW,CD,231438,2017
RW,KE,2590,2017
RW,UG,92521,2017
RW,TZ,42927,2017
SA,AF,435810,2017
SA,BD,1157072,2017
SA,EG,871621,2017
SA,ET,148753,2017
SA,IN,2266216,2017
SA,ID,1548032,2017
SA,IQ,5503,2017
SA,JO,217904,2017
SA,LB,139459,2017
SA,MM,242510,2017
SA,NP,455905,2017
SA,PK,1343737,2017
SA,PH,583985,2017
SA,LK,479391,2017
SA,SD,435810,2017
SA,SY,745580,2017
SA,YE,697296,2017
SB,AU,273,2017
SB,CN,192,2017
SB,FJ,100,2017
SB,ID,67,2017
SB,JP,28,2017
SB,KI,259,2017
SB,MY,105,2017
SB,NC,32,2017
SB,NZ,71,2017
SB,PG,552,2017
SB,PH,117,2017
SB,KR,30,2017
SB,GB,38,2017
SB,US,28,2017
SB,VU,64,2017
SC,AU,51,2017
SC,BD,222,2017
SC,BE,38,2017
SC,CN,515,2017
SC,CU,43,2017
SC,FR,241,2017
SC,DE,85,2017
SC,IN,6550,2017
SC,ID,142,2017
SC,IT,123,2017
SC,KE,413,2017
SC,MG,809,2017
SC,MV,38,2017
SC,MU,559,2017
SC,NP,176,2017
SC,NG,137,2017
SC,PK,24,2017
SC,PH,712,2017
SC,RU,97,2017
SC,SO,64,2017
SC,ZA,257,2017
SC,ES,24,2017
SC,LK,604,2017
SC,TH,241,2017
SC,UG,28,2017
SC,GB,293,2017
SD,CF,15909,2017
SD,TD,87884,2017
SD,CN,1310,2017
SD,CD,943,2017
SD,EG,15831,2017
SD,ER,188411,2017
SD,ET,71631,2017
SD,IN,1506,2017
SD,KE,3037,2017
SD,LY,1836,2017
SD,ML,799,2017
SD,NG,17488,2017
SD,SO,153,2017
SD,SS,301885,2017
SD,UG,1481,2017
SE,AF,31628,2017
SE,AL,2598,2017
SE,DZ,3056,2017
SE,AO,750,2017
SE,AR,3188,2017
SE,AM,2704,2017
SE,AU,4034,2017
SE,AT,5838,2017
SE,AZ,2968,2017
SE,BS,30,2017
SE,BH,89,2017
SE,BD,7448,2017
SE,BB,114,2017
SE,BY,2865,2017
SE,BE,2518,2017
SE,BJ,91,2017
SE,BT,28,2017
SE,BO,4501,2017
SE,BA,58372,2017
SE,BW,111,2017
SE,BR,7425,2017
SE,BG,8858,2017
SE,BF,79,2017
SE,BI,2968,2017
SE,CV,383,2017
SE,KH,618,2017
SE,CM,1375,2017
SE,CA,3637,2017
SE,CF,109,2017
SE,TD,71,2017
SE,CL,28396,2017
SE,CN,29326,2017
SE,HK,607,2017
SE,CO,12051,2017
SE,CG,815,2017
SE,CR,427,2017
SE,CI,992,2017
SE,HR,8549,2017
SE,CU,2755,2017
SE,CY,767,2017
SE,CZ,1852,2017
SE,KP,83,2017
SE,CD,3420,2017
SE,DK,42354,2017
SE,DJ,336,2017
SE,DM,42,2017
SE,DO,741,2017
SE,EC,2450,2017
SE,EG,6328,2017
SE,SV,2976,2017
SE,GQ,45,2017
SE,ER,28947,2017
SE,EE,10422,2017
SE,ET,16897,2017
SE,FJ,63,2017
SE,FI,157851,2017
SE,FR,9635,2017
SE,GA,25,2017
SE,GM,4940,2017
SE,GE,1340,2017
SE,DE,50160,2017
SE,GH,2693,2017
SE,GR,16210,2017
SE,GD,40,2017
SE,GT,818,2017
SE,GN,534,2017
SE,GW,143,2017
SE,GY,121,2017
SE,HT,145,2017
SE,HN,365,2017
SE,HU,16722,2017
SE,IS,5709,2017
SE,IN,23505,2017
SE,ID,2457,2017
SE,IR,69866,2017
SE,IQ,133414,2017
SE,IE,2594,2017
SE,IL,2641,2017
SE,IT,10893,2017
SE,JM,359,2017
SE,JP,3186,2017
SE,JO,3943,2017
SE,KZ,1978,2017
SE,KE,3847,2017
SE,KW,2294,2017
SE,KG,1001,2017
SE,LA,495,2017
SE,LV,7107,2017
SE,LB,26461,2017
SE,LS,57,2017
SE,LR,965,2017
SE,LY,2720,2017
SE,LT,11476,2017
SE,LU,322,2017
SE,MG,120,2017
SE,MW,74,2017
SE,MY,1527,2017
SE,MV,24,2017
SE,ML,140,2017
SE,MT,178,2017
SE,MR,68,2017
SE,MU,191,2017
SE,MX,2497,2017
SE,MC,45,2017
SE,MN,2639,2017
SE,ME,931,2017
SE,MA,9589,2017
SE,MZ,333,2017
SE,MM,1528,2017
SE,NA,132,2017
SE,NP,862,2017
SE,NL,10779,2017
SE,NZ,1106,2017
SE,NI,813,2017
SE,NE,48,2017
SE,NG,4723,2017
SE,NO,42561,2017
SE,OM,60,2017
SE,PK,11601,2017
SE,PA,296,2017
SE,PG,31,2017
SE,PY,204,2017
SE,PE,7595,2017
SE,PH,12549,2017
SE,PL,86506,2017
SE,PT,3624,2017
SE,QA,178,2017
SE,KR,10813,2017
SE,MD,845,2017
SE,RO,26663,2017
SE,RU,19675,2017
SE,RW,598,2017
SE,LC,35,2017
SE,WS,23,2017
SE,SA,3811,2017
SE,SN,816,2017
SE,RS,10208,2017
SE,SC,67,2017
SE,SL,846,2017
SE,SG,746,2017
SE,SK,1589,2017
SE,SI,1266,2017
SE,SO,61324,2017
SE,ZA,2544,2017
SE,ES,10317,2017
SE,LK,7106,2017
SE,PS,5825,2017
SE,SD,3806,2017
SE,SR,44,2017
SE,SZ,32,2017
SE,CH,3625,2017
SE,SY,99352,2017
SE,TJ,307,2017
SE,MK,6616,2017
SE,TH,39241,2017
SE,TG,367,2017
SE,TO,31,2017
SE,TT,294,2017
SE,TN,5053,2017
SE,TR,46909,2017
SE,TM,237,2017
SE,UG,4243,2017
SE,UA,7406,2017
SE,AE,1797,2017
SE,GB,25558,2017
SE,TZ,1719,2017
SE,US,19740,2017
SE,UY,2183,2017
SE,UZ,3653,2017
SE,VE,1199,2017
SE,VN,17282,2017
SE,YE,1516,2017
SE,ZM,530,2017
SE,ZW,571,2017
SG,AU,10446,2017
SG,BD,83279,2017
SG,CA,4847,2017
SG,CN,462632,2017
SG,HK,63912,2017
SG,MO,22903,2017
SG,IN,154788,2017
SG,ID,168355,2017
SG,MY,1158890,2017
SG,NZ,4061,2017
SG,PK,133306,2017
SG,PH,15874,2017
SG,LK,11066,2017
SG,TH,19873,2017
SG,US,17699,2017
SH,ZA,107,2017
SH,GB,398,2017
SI,AF,26,2017
SI,AL,126,2017
SI,DZ,27,2017
